participant_id,survey_source,topic,state,year,state_year_topic,perception,owner_party,own_013,cond1_z,cond2_z,condition_index_z,net_gub_approve_z,condition_1,condition_2,pid,gub_copartisan,owning_party_governor,copartisan_owned_governor,ideo3,white,black,male,bachelors,age_group,weight
pew11103505,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,3,1,0,0,1,2,0.512343091
pew11103509,pew11_budget,Budget,SD,2011,SD_2011_Budget,0,R,3,1.119044137,0.32234184,0.856282254,-0.080759165,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,1,1,3,0.546499297
pew11103515,pew11_budget,Budget,NE,2011,NE_2011_Budget,0,R,2,0.816849104,1.75642861,1.528703676,1.704628991,pct_drop_revenue,total_balance_days,NA,NA,1,NA,2,1,0,0,0,2,0.870983255
pew11103537,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,NA,NA,1,NA,2,0,0,0,0,2,1.34917014
pew11103549,pew11_budget,Budget,TN,2011,TN_2011_Budget,0,R,3,0.792208038,0.27275545,0.632661445,1.279444912,pct_drop_revenue,total_balance_days,3,1,1,1,2,1,0,0,0,2,0.631889812
pew11103560,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,3,1,0,0,0,3,0.666046018
pew11103563,pew11_budget,Budget,NY,2011,NY_2011_Budget,0,R,1,0.667281673,-0.320973761,0.205730682,0.194428797,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,3,0.751436534
pew11103567,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,0,1,3,0.409874473
pew11103571,pew11_budget,Budget,SD,2011,SD_2011_Budget,0,R,3,1.119044137,0.32234184,0.856282254,-0.080759165,pct_drop_revenue,total_balance_days,3,1,1,1,2,1,0,0,0,3,0.666046018
pew11103584,pew11_budget,Budget,NE,2011,NE_2011_Budget,1,R,2,0.816849104,1.75642861,1.528703676,1.704628991,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,0,2,1.639497891
pew11103595,pew11_budget,Budget,WV,2011,WV_2011_Budget,0,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,0,1,0,2,0.939295667
pew11103598,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,3,1,0,1,1,2,0.700202224
pew11103616,pew11_budget,Budget,ID,2011,ID_2011_Budget,0,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,NA,NA,1,NA,2,0,0,1,1,3,1.144232903
pew11103622,pew11_budget,Budget,UT,2011,UT_2011_Budget,0,R,3,-0.076721675,0.030092072,-0.027701186,1.702496298,pct_drop_revenue,total_balance_days,3,1,1,1,2,1,0,1,1,3,0.700202224
pew11103636,pew11_budget,Budget,WA,2011,WA_2011_Budget,0,R,0,0.013257644,-0.612974622,-0.356273069,-1.546943279,pct_drop_revenue,total_balance_days,NA,NA,0,NA,3,1,0,0,0,3,0.409874473
pew11103646,pew11_budget,Budget,OK,2011,OK_2011_Budget,1,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,3,1,1,1,3,0,0,0,0,3,2.612949764
pew11103657,pew11_budget,Budget,ID,2011,ID_2011_Budget,0,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,0,0,3,1.110076697
pew11103658,pew11_budget,Budget,OR,2011,OR_2011_Budget,0,R,1,0.47413728,-0.418915677,0.032805424,-0.509582348,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,1,0,2,0.751436534
pew11103665,pew11_budget,Budget,MA,2011,MA_2011_Budget,0,R,0,0.802609243,0.230712616,0.613864145,-0.069587323,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,1,1,1,3,0.512343091
pew11103672,pew11_budget,Budget,ID,2011,ID_2011_Budget,1,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,3,1,1,1,2,1,0,1,0,2,1.280857728
pew11103674,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,1,0,1,0,1,1,0,0,1,2,0.597733606
pew11103681,pew11_budget,Budget,RI,2011,RI_2011_Budget,0,R,0,0.316810815,0.078874996,0.235064545,-1.161678662,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,0,3,0.324483958
pew11103687,pew11_budget,Budget,MT,2011,MT_2011_Budget,0,R,1,0.319318803,1.287265331,0.954421304,0.049397828,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,1,0,0,3,0.307405855
pew11103691,pew11_budget,Budget,MN,2011,MN_2011_Budget,0,R,1,0.808582652,0.241604681,0.623883395,-1.199889652,pct_drop_revenue,total_balance_days,3,0,0,0,3,1,0,1,0,2,1.1271548
pew11103697,pew11_budget,Budget,ND,2011,ND_2011_Budget,0,R,3,4.142618659,7.33116338,6.816214465,NA,pct_drop_revenue,total_balance_days,NA,NA,1,NA,3,0,0,0,0,2,0.768514637
pew11103699,pew11_budget,Budget,LA,2011,LA_2011_Budget,1,R,3,-0.378263458,0.210996865,-0.099367843,-0.219764265,pct_drop_revenue,total_balance_days,NA,NA,1,NA,3,1,0,1,0,2,2.134762879
pew11103706,pew11_budget,Budget,OR,2011,OR_2011_Budget,0,R,1,0.47413728,-0.418915677,0.032805424,-0.509582348,pct_drop_revenue,total_balance_days,3,0,0,0,3,1,0,1,1,2,0.580655503
pew11103720,pew11_budget,Budget,LA,2011,LA_2011_Budget,1,R,3,-0.378263458,0.210996865,-0.099367843,-0.219764265,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,0,2,0.768514637
pew11103722,pew11_budget,Budget,LA,2011,LA_2011_Budget,1,R,3,-0.378263458,0.210996865,-0.099367843,-0.219764265,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,1,1,0.461108782
pew11103724,pew11_budget,Budget,IL,2011,IL_2011_Budget,1,R,1,0.635036277,-0.403579914,0.137500974,-2.176738157,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,0,0,0,3,0.870983255
pew11103738,pew11_budget,Budget,WV,2011,WV_2011_Budget,0,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,1,0,1,2,0.597733606
pew11103742,pew11_budget,Budget,AL,2011,AL_2011_Budget,0,R,3,-0.748444234,-0.49005973,-0.735756406,0.479030415,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,1,1,1,2,0.341562061
pew11103747,pew11_budget,Budget,KY,2011,KY_2011_Budget,0,R,1,1.117580529,-0.244498715,0.518670555,0.039689342,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,1,1,3,0.444030679
pew11103758,pew11_budget,Budget,WV,2011,WV_2011_Budget,1,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,0,2,1.041764285
pew11103760,pew11_budget,Budget,MI,2011,MI_2011_Budget,0,R,3,-0.178218011,0.082029021,-0.057142866,-0.36038955,pct_drop_revenue,total_balance_days,1,0,1,0,1,1,0,1,1,3,0.461108782
pew11103763,pew11_budget,Budget,PA,2011,PA_2011_Budget,1,R,3,0.246746607,-0.198251805,0.028809243,-0.231841492,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,1,3,0.307405855
pew11103766,pew11_budget,Budget,NE,2011,NE_2011_Budget,0,R,2,0.816849104,1.75642861,1.528703676,1.704628991,pct_drop_revenue,total_balance_days,NA,NA,1,NA,2,1,0,0,0,3,0.529421194
pew11103767,pew11_budget,Budget,NH,2011,NH_2011_Budget,0,R,1,0.805672317,-0.361074346,0.264121727,0.761935155,pct_drop_revenue,total_balance_days,NA,NA,0,NA,2,1,0,1,0,2,1.981059952
pew11103769,pew11_budget,Budget,MD,2011,MD_2011_Budget,0,R,0,0.858818544,0.593266602,0.862638295,-0.451521787,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,1,1,0.751436534
pew11103780,pew11_budget,Budget,WA,2011,WA_2011_Budget,0,R,0,0.013257644,-0.612974622,-0.356273069,-1.546943279,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,0,3,0.888061358
pew11103781,pew11_budget,Budget,KY,2011,KY_2011_Budget,0,R,1,1.117580529,-0.244498715,0.518670555,0.039689342,pct_drop_revenue,total_balance_days,NA,NA,0,NA,2,1,0,1,0,3,1.297935831
pew11103784,pew11_budget,Budget,NM,2011,NM_2011_Budget,1,R,2,0.624961709,0.33354549,0.569419099,0.117020608,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,1,2,0.853905152
pew11103787,pew11_budget,Budget,WV,2011,WV_2011_Budget,0,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,NA,NA,0,NA,2,1,0,1,0,3,0.700202224
pew11103791,pew11_budget,Budget,NH,2011,NH_2011_Budget,0,R,1,0.805672317,-0.361074346,0.264121727,0.761935155,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,1,0,1,1.468716861
pew11103801,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,2,1,0,0,0,3,1.212545316
pew11103808,pew11_budget,Budget,NH,2011,NH_2011_Budget,0,R,1,0.805672317,-0.361074346,0.264121727,0.761935155,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,0,2,1.776122716
pew11103809,pew11_budget,Budget,NE,2011,NE_2011_Budget,0,R,2,0.816849104,1.75642861,1.528703676,1.704628991,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,0,1,2,0.478186885
pew11103813,pew11_budget,Budget,WV,2011,WV_2011_Budget,0,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,0,1,0,2,1.34917014
pew11103817,pew11_budget,Budget,NH,2011,NH_2011_Budget,0,R,1,0.805672317,-0.361074346,0.264121727,0.761935155,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,1,2,0.444030679
pew11103822,pew11_budget,Budget,WI,2011,WI_2011_Budget,1,R,3,0.282639097,-0.472191307,-0.112607029,-0.590055251,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,0,1,3,0.512343091
pew11103823,pew11_budget,Budget,OR,2011,OR_2011_Budget,0,R,1,0.47413728,-0.418915677,0.032805424,-0.509582348,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,1,2,0.358640164
pew11103826,pew11_budget,Budget,ID,2011,ID_2011_Budget,0,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,0,1,0,3,0.5635774
pew11103835,pew11_budget,Budget,LA,2011,LA_2011_Budget,0,R,3,-0.378263458,0.210996865,-0.099367843,-0.219764265,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,0,3,0.461108782
pew11103836,pew11_budget,Budget,MS,2011,MS_2011_Budget,0,R,2,-0.204274773,-0.052830309,-0.152738074,1.371747168,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,0,1,2,0.666046018
pew11103840,pew11_budget,Budget,ND,2011,ND_2011_Budget,0,R,3,4.142618659,7.33116338,6.816214465,NA,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,1,1,2,0.922217564
pew11103846,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,2,1,0,0,1,2,0.870983255
pew11103847,pew11_budget,Budget,ND,2011,ND_2011_Budget,0,R,3,4.142618659,7.33116338,6.816214465,NA,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,1,2,0.597733606
pew11103855,pew11_budget,Budget,MT,2011,MT_2011_Budget,0,R,1,0.319318803,1.287265331,0.954421304,0.049397828,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,0,3,2.356778219
pew11103856,pew11_budget,Budget,MO,2011,MO_2011_Budget,0,R,1,0.81084903,0.537750552,0.801160763,0.390767027,pct_drop_revenue,total_balance_days,1,1,0,0,1,1,0,1,0,2,1.161311006
pew11103857,pew11_budget,Budget,VT,2011,VT_2011_Budget,0,R,0,0.9267911,-0.114284272,0.482684852,NA,pct_drop_revenue,total_balance_days,3,0,0,0,1,0,1,0,0,2,1.263779625
pew11103869,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,0,2,1.554107376
pew11103874,pew11_budget,Budget,MO,2011,MO_2011_Budget,0,R,1,0.81084903,0.537750552,0.801160763,0.390767027,pct_drop_revenue,total_balance_days,1,1,0,0,3,0,0,0,1,3,0.358640164
pew11103877,pew11_budget,Budget,MN,2011,MN_2011_Budget,0,R,1,0.808582652,0.241604681,0.623883395,-1.199889652,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,3,0.78559274
pew11103883,pew11_budget,Budget,DE,2011,DE_2011_Budget,0,R,0,1.147926395,1.741520503,1.716529883,1.442729147,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,1,1,2,0.802670843
pew11103885,pew11_budget,Budget,NA,2011,NA_2011_Budget,1,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,1,NA,NA,NA,2,1,0,1,0,3,0.683124121
pew11103888,pew11_budget,Budget,KS,2011,KS_2011_Budget,0,R,3,0.892200265,-0.24207774,0.386217425,-0.531555659,pct_drop_revenue,total_balance_days,1,0,1,0,1,1,0,0,0,3,0.358640164
pew11103890,pew11_budget,Budget,AR,2011,AR_2011_Budget,1,R,0,1.356208918,-0.55492359,0.476018511,1.847416017,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,0,3,0.546499297
pew11103891,pew11_budget,Budget,DE,2011,DE_2011_Budget,0,R,0,1.147926395,1.741520503,1.716529883,1.442729147,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,2,0.700202224
pew11103893,pew11_budget,Budget,MT,2011,MT_2011_Budget,0,R,1,0.319318803,1.287265331,0.954421304,0.049397828,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,0,2,0.597733606
pew11103894,pew11_budget,Budget,TN,2011,TN_2011_Budget,0,R,3,0.792208038,0.27275545,0.632661445,1.279444912,pct_drop_revenue,total_balance_days,3,1,1,1,2,1,0,0,1,2,0.990529976
pew11103903,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,3,0.529421194
pew11103913,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,1,1,0,0,2,0,0,0,0,3,0.683124121
pew11103916,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,NA,NA,NA,NA,3,1,0,0,1,3,0.39279637
pew11103920,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,1,0,3,1.229623419
pew11103921,pew11_budget,Budget,SD,2011,SD_2011_Budget,0,R,3,1.119044137,0.32234184,0.856282254,-0.080759165,pct_drop_revenue,total_balance_days,NA,NA,1,NA,3,1,0,1,1,2,0.700202224
pew11103922,pew11_budget,Budget,CO,2011,CO_2011_Budget,1,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,0,3,0.529421194
pew11103927,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,0,0,0,2,0.478186885
pew11103928,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,0,1,0,1,2.425090631
pew11103929,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,3,0.375718267
pew11103930,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,0,0,0,2,0.888061358
pew11103931,pew11_budget,Budget,NY,2011,NY_2011_Budget,0,R,1,0.667281673,-0.320973761,0.205730682,0.194428797,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,1,2,0.614811709
pew11103935,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,NA,NA,NA,NA,3,0,0,1,1,2,0.461108782
pew11103939,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,1,1,0,0,2,0,0,0,1,2,0.700202224
pew11103946,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,0,0,2,0.546499297
pew11103950,pew11_budget,Budget,SD,2011,SD_2011_Budget,0,R,3,1.119044137,0.32234184,0.856282254,-0.080759165,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,0,0,2,2.612949764
pew11103954,pew11_budget,Budget,RI,2011,RI_2011_Budget,1,R,0,0.316810815,0.078874996,0.235064545,-1.161678662,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,1,0,3,0.888061358
pew11103957,pew11_budget,Budget,OR,2011,OR_2011_Budget,0,R,1,0.47413728,-0.418915677,0.032805424,-0.509582348,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,1,2,0.580655503
pew11103965,pew11_budget,Budget,AL,2011,AL_2011_Budget,0,R,3,-0.748444234,-0.49005973,-0.735756406,0.479030415,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,1,0,0,3,0.495264988
pew11103974,pew11_budget,Budget,NE,2011,NE_2011_Budget,0,R,2,0.816849104,1.75642861,1.528703676,1.704628991,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,1,1,1,0.751436534
pew11103980,pew11_budget,Budget,WI,2011,WI_2011_Budget,1,R,3,0.282639097,-0.472191307,-0.112607029,-0.590055251,pct_drop_revenue,total_balance_days,NA,NA,1,NA,3,1,0,1,0,3,0.683124121
pew11103983,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,0,1,2,0.529421194
pew11103998,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,NA,NA,0,NA,3,1,0,0,1,2,0.819748946
pew11104006,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,3,0,0,0,2,1,0,1,1,3,0.546499297
pew11104007,pew11_budget,Budget,CO,2011,CO_2011_Budget,0,R,1,0.385242595,0.049939886,0.258528279,0.899517195,pct_drop_revenue,total_balance_days,NA,NA,0,NA,1,0,0,1,0,1,2.612949764
pew11104008,pew11_budget,Budget,AR,2011,AR_2011_Budget,0,R,0,1.356208918,-0.55492359,0.476018511,1.847416017,pct_drop_revenue,total_balance_days,3,0,0,0,3,1,0,0,1,2,0.922217564
pew11104009,pew11_budget,Budget,DE,2011,DE_2011_Budget,0,R,0,1.147926395,1.741520503,1.716529883,1.442729147,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,0,1,2,0.700202224
pew11104013,pew11_budget,Budget,NM,2011,NM_2011_Budget,0,R,2,0.624961709,0.33354549,0.569419099,0.117020608,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,0,2,1.297935831
pew11104014,pew11_budget,Budget,KY,2011,KY_2011_Budget,0,R,1,1.117580529,-0.244498715,0.518670555,0.039689342,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,0,0,2,0.666046018
pew11104015,pew11_budget,Budget,MI,2011,MI_2011_Budget,0,R,3,-0.178218011,0.082029021,-0.057142866,-0.36038955,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,1,0,0,2,0.307405855
pew11200006,pew11_budget,Budget,MT,2011,MT_2011_Budget,1,R,1,0.319318803,1.287265331,0.954421304,0.049397828,pct_drop_revenue,total_balance_days,1,1,0,0,3,1,0,0,0,3,0.922217564
pew11200009,pew11_budget,Budget,IL,2011,IL_2011_Budget,0,R,1,0.635036277,-0.403579914,0.137500974,-2.176738157,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,0,0,0,1,1.195467213
pew11200024,pew11_budget,Budget,ID,2011,ID_2011_Budget,0,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,0,1,2,0.614811709
pew11200027,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,3,0,1,1,0,1,1.332092037
pew11200032,pew11_budget,Budget,GA,2011,GA_2011_Budget,1,R,3,0.647311497,0.068969273,0.425519967,0.391201006,pct_drop_revenue,total_balance_days,3,1,1,1,3,0,0,1,0,2,1.434560655
pew11200034,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,1,1,0,1,0.905139461
pew11200041,pew11_budget,Budget,LA,2011,LA_2011_Budget,0,R,3,-0.378263458,0.210996865,-0.099367843,-0.219764265,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,0,0,2,1.929825643
pew11200049,pew11_budget,Budget,IL,2011,IL_2011_Budget,0,R,1,0.635036277,-0.403579914,0.137500974,-2.176738157,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,0,3,0.95637377
pew11200053,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,0,1,1,1,0.666046018
pew11200064,pew11_budget,Budget,ND,2011,ND_2011_Budget,0,R,3,4.142618659,7.33116338,6.816214465,NA,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,1,0,2,1.434560655
pew11200073,pew11_budget,Budget,MS,2011,MS_2011_Budget,0,R,2,-0.204274773,-0.052830309,-0.152738074,1.371747168,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,1,0,0,2,0.614811709
pew11200075,pew11_budget,Budget,TN,2011,TN_2011_Budget,0,R,3,0.792208038,0.27275545,0.632661445,1.279444912,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,1,1,2,0.78559274
pew11200082,pew11_budget,Budget,TN,2011,TN_2011_Budget,0,R,3,0.792208038,0.27275545,0.632661445,1.279444912,pct_drop_revenue,total_balance_days,3,1,1,1,3,1,0,0,0,1,2.612949764
pew11200083,pew11_budget,Budget,VT,2011,VT_2011_Budget,0,R,0,0.9267911,-0.114284272,0.482684852,NA,pct_drop_revenue,total_balance_days,3,0,0,0,2,0,1,1,0,2,2.612949764
pew11200088,pew11_budget,Budget,NA,2011,NA_2011_Budget,1,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,1,NA,NA,NA,2,0,0,1,0,2,0.478186885
pew11200096,pew11_budget,Budget,MS,2011,MS_2011_Budget,0,R,2,-0.204274773,-0.052830309,-0.152738074,1.371747168,pct_drop_revenue,total_balance_days,1,0,1,0,3,1,0,1,0,2,1.246701522
pew11200102,pew11_budget,Budget,TN,2011,TN_2011_Budget,0,R,3,0.792208038,0.27275545,0.632661445,1.279444912,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,1,2,1.212545316
pew11200104,pew11_budget,Budget,ID,2011,ID_2011_Budget,1,R,3,0.604837046,-0.247495142,0.212285631,NA,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,0,1,1.998138055
pew11200111,pew11_budget,Budget,MS,2011,MS_2011_Budget,0,R,2,-0.204274773,-0.052830309,-0.152738074,1.371747168,pct_drop_revenue,total_balance_days,3,1,1,1,3,0,1,1,0,2,1.383326346
pew11200116,pew11_budget,Budget,WV,2011,WV_2011_Budget,1,R,0,1.177110222,3.069346191,2.522686725,0.699661903,pct_drop_revenue,total_balance_days,1,1,0,0,3,0,0,1,1,2,1.075920491
pew11200120,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,1,NA,NA,NA,3,1,0,0,0,1,2.612949764
pew11200122,pew11_budget,Budget,OK,2011,OK_2011_Budget,0,R,3,0.836039944,0.039334129,0.520032314,NA,pct_drop_revenue,total_balance_days,1,0,1,0,2,0,0,1,0,1,1.861513231
pew11200125,pew11_budget,Budget,MA,2011,MA_2011_Budget,0,R,0,0.802609243,0.230712616,0.613864145,-0.069587323,pct_drop_revenue,total_balance_days,3,0,0,0,3,1,0,0,1,3,0.358640164
pew11200128,pew11_budget,Budget,WA,2011,WA_2011_Budget,0,R,0,0.013257644,-0.612974622,-0.356273069,-1.546943279,pct_drop_revenue,total_balance_days,1,1,0,0,2,1,0,0,0,2,1.263779625
pew11200133,pew11_budget,Budget,AL,2011,AL_2011_Budget,1,R,3,-0.748444234,-0.49005973,-0.735756406,0.479030415,pct_drop_revenue,total_balance_days,1,0,1,0,2,1,0,1,0,1,1.827357025
pew11200142,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,3,0,0,0,0,2,2.595871661
pew11200143,pew11_budget,Budget,RI,2011,RI_2011_Budget,0,R,0,0.316810815,0.078874996,0.235064545,-1.161678662,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,1,1,0,1,0.990529976
pew11200145,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,NA,NA,NA,NA,3,1,0,0,1,1,1.485794964
pew11200149,pew11_budget,Budget,NA,2011,NA_2011_Budget,0,R,NA,NA,NA,NA,NA,pct_drop_revenue,total_balance_days,3,NA,NA,NA,2,0,0,0,0,3,0.870983255
pew11200158,pew11_budget,Budget,AR,2011,AR_2011_Budget,0,R,0,1.356208918,-0.55492359,0.476018511,1.847416017,pct_drop_revenue,total_balance_days,3,0,0,0,3,0,0,1,1,3,0.614811709
pew11200166,pew11_budget,Budget,MS,2011,MS_2011_Budget,0,R,2,-0.204274773,-0.052830309,-0.152738074,1.371747168,pct_drop_revenue,total_balance_days,3,1,1,1,2,0,0,1,0,2,1.707810304
